,labelPb,labelSrNd
38030,5.0,2.0
38031,5.0,2.0
38032,5.0,2.0
38033,5.0,3.0
38034,5.0,2.0
38035,5.0,2.0
38036,5.0,2.0
38037,5.0,2.0
38038,5.0,2.0
38041,5.0,3.0
38042,5.0,3.0
38061,1.0,2.0
38062,1.0,2.0
38063,1.0,2.0
38068,3.0,2.0
38069,4.0,2.0
38072,5.0,2.0
38089,1.0,0.0
38176,3.0,2.0
38177,3.0,2.0
38178,3.0,2.0
38179,3.0,2.0
38181,5.0,2.0
38184,5.0,
38185,5.0,2.0
38186,1.0,3.0
38187,1.0,2.0
38189,3.0,
38190,5.0,2.0
38191,3.0,2.0
38192,1.0,2.0
38194,5.0,2.0
38195,5.0,2.0
38196,5.0,2.0
38197,5.0,2.0
38198,5.0,2.0
38208,1.0,2.0
38209,5.0,0.0
38225,5.0,2.0
38226,5.0,2.0
38227,5.0,2.0
38305,5.0,
38309,5.0,
38310,5.0,
38353,1.0,2.0
38373,5.0,2.0
38375,5.0,2.0
38415,5.0,2.0
38426,5.0,2.0
38437,5.0,1.0
38442,5.0,2.0
38443,5.0,1.0
38452,1.0,1.0
38453,1.0,1.0
38454,1.0,1.0
38456,5.0,4.0
38460,1.0,1.0
38461,5.0,1.0
38463,5.0,1.0
38464,5.0,1.0
38470,5.0,
38474,5.0,
38475,5.0,1.0
38476,5.0,2.0
38481,5.0,
38483,5.0,
38485,5.0,
38487,5.0,1.0
38496,5.0,1.0
38498,5.0,1.0
38501,5.0,2.0
38508,5.0,3.0
38516,1.0,1.0
38519,5.0,1.0
38520,5.0,1.0
38521,4.0,1.0
38522,5.0,4.0
38533,5.0,
38595,0.0,0.0
38754,5.0,2.0
38755,5.0,2.0
38756,5.0,2.0
38858,5.0,2.0
38859,5.0,2.0
38861,5.0,
38866,5.0,
38874,5.0,2.0
38875,5.0,2.0
38877,5.0,2.0
38882,5.0,2.0
38915,5.0,3.0
38929,5.0,3.0
38934,5.0,3.0
38935,5.0,2.0
38954,5.0,2.0
38987,5.0,2.0
38988,5.0,2.0
39025,5.0,2.0
39080,4.0,0.0
39082,3.0,
39083,4.0,0.0
39085,4.0,2.0
39136,3.0,1.0
39138,3.0,0.0
39247,5.0,1.0
39249,5.0,0.0
39252,5.0,0.0
39253,5.0,4.0
39255,5.0,1.0
39257,5.0,1.0
39258,5.0,4.0
39273,5.0,2.0
39275,5.0,2.0
39276,5.0,2.0
39342,5.0,2.0
39344,5.0,2.0
39345,5.0,2.0
39349,5.0,2.0
39352,5.0,2.0
39355,5.0,2.0
39364,5.0,2.0
39369,5.0,2.0
39373,5.0,2.0
39376,5.0,2.0
39378,5.0,2.0
39387,5.0,2.0
39391,5.0,2.0
39399,5.0,2.0
39402,3.0,2.0
39405,5.0,2.0
39409,5.0,2.0
39414,5.0,2.0
39719,5.0,2.0
39727,5.0,2.0
39729,3.0,2.0
39791,3.0,2.0
39792,3.0,2.0
39794,5.0,2.0
39795,3.0,2.0
39797,3.0,2.0
39798,3.0,2.0
39799,3.0,2.0
39801,3.0,2.0
39802,3.0,2.0
39803,5.0,2.0
39809,3.0,2.0
39962,5.0,2.0
39963,5.0,2.0
39964,1.0,
39965,5.0,2.0
40233,3.0,
40234,5.0,
40235,5.0,
40236,3.0,
40238,5.0,
40239,5.0,
40299,5.0,2.0
40301,4.0,2.0
40302,5.0,2.0
40303,5.0,2.0
40304,3.0,2.0
40306,5.0,2.0
40310,5.0,3.0
40313,4.0,2.0
40314,5.0,2.0
40315,5.0,3.0
40318,5.0,2.0
40454,3.0,2.0
40458,3.0,2.0
40460,3.0,2.0
40461,5.0,2.0
40462,3.0,2.0
40464,3.0,2.0
40465,3.0,2.0
40466,3.0,2.0
40468,3.0,2.0
40471,3.0,3.0
40474,4.0,2.0
40475,3.0,2.0
40477,5.0,2.0
40478,5.0,3.0
40479,3.0,2.0
40480,5.0,2.0
40481,3.0,4.0
40482,3.0,1.0
40484,3.0,1.0
40485,3.0,0.0
40486,5.0,2.0
40487,4.0,2.0
40492,3.0,2.0
40493,4.0,2.0
40495,5.0,2.0
40496,3.0,2.0
40498,5.0,2.0
40499,5.0,2.0
40500,3.0,2.0
40501,3.0,3.0
40502,3.0,3.0
40504,3.0,2.0
40505,3.0,2.0
40522,3.0,2.0
40523,5.0,2.0
40528,3.0,2.0
40529,5.0,2.0
40591,3.0,
40602,5.0,2.0
40603,3.0,3.0
40604,3.0,2.0
40605,5.0,2.0
40606,0.0,2.0
40607,3.0,2.0
40608,3.0,
40609,3.0,
40665,4.0,2.0
40666,5.0,1.0
40667,3.0,1.0
40668,4.0,2.0
40669,5.0,2.0
40672,3.0,4.0
40673,4.0,1.0
40674,5.0,1.0
40676,5.0,4.0
40677,5.0,1.0
40678,5.0,4.0
40679,5.0,0.0
40681,3.0,4.0
40682,5.0,2.0
40683,4.0,2.0
40824,5.0,4.0
40825,5.0,4.0
40826,5.0,4.0
40827,5.0,2.0
40829,5.0,2.0
40846,5.0,2.0
40847,5.0,2.0
40848,5.0,2.0
40849,5.0,2.0
40850,5.0,2.0
40851,5.0,2.0
40852,5.0,2.0
40853,5.0,2.0
40854,5.0,2.0
40855,5.0,2.0
40877,5.0,
40894,3.0,
40896,3.0,
40898,3.0,0.0
40905,3.0,
40906,3.0,
40912,3.0,4.0
40913,3.0,0.0
40914,3.0,2.0
40918,3.0,0.0
40928,3.0,
40939,5.0,
40942,3.0,
40943,3.0,
40969,5.0,4.0
40970,5.0,4.0
40971,1.0,0.0
40972,5.0,1.0
40973,3.0,1.0
40974,3.0,1.0
40977,3.0,2.0
40978,4.0,
40979,3.0,2.0
40980,3.0,2.0
40981,3.0,
40982,3.0,
40983,3.0,2.0
40984,3.0,2.0
40985,5.0,2.0
40986,5.0,2.0
40987,4.0,3.0
40988,5.0,2.0
40989,4.0,
40990,4.0,2.0
40991,5.0,1.0
40992,1.0,1.0
40993,1.0,1.0
40994,5.0,1.0
40995,1.0,1.0
40997,1.0,1.0
40998,1.0,1.0
40999,5.0,0.0
41000,1.0,1.0
41253,5.0,1.0
41261,5.0,4.0
41268,5.0,4.0
41273,5.0,4.0
41291,5.0,4.0
41301,5.0,4.0
41481,5.0,0.0
41482,5.0,0.0
41485,5.0,4.0
41489,5.0,4.0
41500,4.0,3.0
41501,3.0,2.0
41502,4.0,2.0
41531,5.0,4.0
41533,5.0,4.0
41594,5.0,0.0
41597,5.0,0.0
41623,5.0,0.0
41627,5.0,0.0
41641,5.0,
41937,5.0,4.0
41938,5.0,4.0
42154,5.0,4.0
42352,5.0,1.0
42572,5.0,4.0
42573,5.0,1.0
42589,3.0,2.0
42591,5.0,2.0
42592,5.0,4.0
42593,5.0,4.0
42633,5.0,4.0
42634,5.0,4.0
42635,5.0,2.0
42636,5.0,2.0
42637,5.0,4.0
42638,5.0,4.0
42642,5.0,4.0
42643,5.0,4.0
42646,5.0,4.0
42647,5.0,4.0
42656,5.0,2.0
42658,5.0,2.0
42659,5.0,2.0
42660,5.0,2.0
42661,5.0,2.0
42662,5.0,2.0
42663,5.0,2.0
42846,5.0,4.0
42847,5.0,2.0
42849,5.0,2.0
42850,5.0,4.0
42852,5.0,2.0
42853,5.0,2.0
42854,5.0,4.0
42855,5.0,4.0
42856,5.0,4.0
42858,5.0,0.0
42859,5.0,1.0
42860,5.0,1.0
42861,5.0,1.0
42864,5.0,4.0
42865,5.0,0.0
42866,5.0,2.0
42867,5.0,1.0
42868,5.0,2.0
42869,5.0,4.0
42871,5.0,1.0
42872,5.0,1.0
42873,5.0,0.0
42914,5.0,4.0
42916,5.0,4.0
42918,5.0,1.0
42919,5.0,1.0
42921,5.0,1.0
42922,1.0,4.0
42923,5.0,0.0
42925,5.0,1.0
42926,5.0,1.0
42928,5.0,1.0
42929,5.0,1.0
42930,5.0,1.0
42932,5.0,0.0
42934,5.0,4.0
42939,5.0,1.0
42940,5.0,4.0
42941,5.0,4.0
42942,5.0,1.0
42943,5.0,1.0
42944,5.0,1.0
42945,5.0,1.0
42947,5.0,1.0
42948,1.0,4.0
42949,5.0,4.0
42950,5.0,4.0
42951,5.0,1.0
42952,5.0,4.0
42953,5.0,1.0
42954,5.0,4.0
42955,5.0,4.0
42956,5.0,4.0
42957,5.0,1.0
42958,5.0,1.0
43807,5.0,4.0
43808,5.0,2.0
43812,5.0,4.0
43813,5.0,4.0
43815,5.0,4.0
43816,5.0,4.0
43817,5.0,0.0
43823,5.0,4.0
43826,5.0,4.0
43863,5.0,2.0
43871,5.0,2.0
43872,5.0,4.0
43876,5.0,2.0
43878,5.0,2.0
43882,5.0,4.0
43883,5.0,4.0
43884,5.0,4.0
43886,5.0,2.0
43889,5.0,2.0
43891,5.0,0.0
43892,5.0,4.0
43895,5.0,2.0
43900,5.0,
43902,5.0,4.0
43906,5.0,1.0
43910,1.0,2.0
43915,5.0,0.0
43920,5.0,0.0
43922,5.0,4.0
43923,5.0,0.0
43924,5.0,4.0
43925,5.0,4.0
43936,5.0,4.0
43938,5.0,4.0
43940,5.0,4.0
43944,5.0,0.0
43949,5.0,0.0
43951,5.0,4.0
43953,5.0,4.0
43958,5.0,0.0
43960,5.0,2.0
43961,5.0,2.0
43963,5.0,0.0
43965,5.0,4.0
43966,5.0,2.0
43972,5.0,2.0
43974,5.0,2.0
44000,5.0,2.0
44001,5.0,
44002,5.0,
44003,5.0,
44004,5.0,
44005,5.0,
44011,5.0,4.0
44012,5.0,2.0
44013,5.0,2.0
44014,5.0,2.0
44015,5.0,4.0
44016,5.0,0.0
44080,5.0,4.0
44082,5.0,1.0
44083,5.0,1.0
44086,5.0,1.0
44097,5.0,0.0
44098,5.0,1.0
44102,5.0,1.0
44106,5.0,0.0
44108,5.0,1.0
44196,5.0,2.0
44197,5.0,2.0
44198,5.0,4.0
44203,5.0,4.0
44204,5.0,4.0
44205,5.0,2.0
44207,5.0,3.0
44208,5.0,2.0
44210,5.0,4.0
44211,5.0,4.0
44353,5.0,0.0
44354,5.0,0.0
44355,5.0,0.0
44356,3.0,0.0
44357,3.0,0.0
44358,5.0,0.0
44359,4.0,0.0
44360,5.0,0.0
44361,4.0,0.0
44362,3.0,0.0
44363,5.0,0.0
44367,5.0,0.0
44368,5.0,2.0
44704,5.0,2.0
44705,5.0,2.0
44968,3.0,2.0
44970,3.0,2.0
44971,3.0,2.0
44973,3.0,2.0
44976,3.0,2.0
44977,3.0,2.0
44978,3.0,2.0
44982,3.0,2.0
44983,3.0,2.0
44984,3.0,2.0
44986,3.0,2.0
44989,5.0,2.0
44990,3.0,2.0
44992,3.0,
45209,5.0,0.0
45289,5.0,1.0
45291,4.0,0.0
45298,3.0,0.0
45299,5.0,1.0
45300,5.0,1.0
45301,3.0,0.0
45303,4.0,2.0
45310,4.0,0.0
45314,3.0,0.0
45315,5.0,4.0
45316,3.0,0.0
45317,4.0,0.0
45318,1.0,1.0
45320,5.0,2.0
45321,5.0,1.0
45474,5.0,1.0
45476,5.0,1.0
45477,5.0,1.0
45511,5.0,1.0
45542,5.0,1.0
45606,5.0,1.0
45608,5.0,
45635,5.0,1.0
45638,5.0,1.0
45644,5.0,1.0
45659,5.0,1.0
45660,5.0,1.0
45661,5.0,1.0
45662,5.0,1.0
45664,5.0,1.0
45665,5.0,1.0
45666,5.0,1.0
45667,5.0,1.0
45668,5.0,1.0
45675,5.0,1.0
45676,5.0,1.0
45689,1.0,0.0
45712,5.0,4.0
45713,5.0,4.0
45714,5.0,4.0
45715,5.0,4.0
45716,5.0,4.0
45755,4.0,0.0
45769,5.0,1.0
45828,5.0,1.0
45830,5.0,4.0
45831,5.0,1.0
45833,5.0,1.0
45834,5.0,4.0
45835,5.0,1.0
45839,5.0,1.0
45840,5.0,1.0
45841,5.0,1.0
45870,5.0,1.0
45990,5.0,1.0
45999,5.0,
46002,5.0,
46006,5.0,
46009,5.0,
46024,5.0,
46027,5.0,1.0
46039,5.0,
46040,5.0,4.0
46041,5.0,4.0
46042,5.0,
46043,5.0,
46044,5.0,4.0
46049,5.0,0.0
46052,5.0,0.0
46075,5.0,0.0
46132,5.0,0.0
46139,5.0,0.0
46142,5.0,0.0
46143,5.0,0.0
46144,5.0,1.0
46145,5.0,0.0
46147,5.0,0.0
46148,5.0,1.0
46163,4.0,1.0
46172,5.0,4.0
46185,5.0,1.0
46204,5.0,1.0
46205,5.0,1.0
46233,5.0,1.0
46234,5.0,1.0
46235,5.0,1.0
46236,3.0,0.0
46237,5.0,1.0
46238,4.0,1.0
46243,3.0,1.0
46250,5.0,1.0
46251,5.0,1.0
46262,3.0,0.0
46263,5.0,1.0
46274,3.0,1.0
46276,5.0,1.0
46277,5.0,1.0
46278,5.0,1.0
46279,5.0,1.0
46280,5.0,1.0
46284,5.0,1.0
46285,5.0,1.0
46287,5.0,1.0
46288,5.0,1.0
46289,5.0,1.0
46290,5.0,1.0
46291,3.0,1.0
46293,3.0,1.0
46294,3.0,1.0
46295,3.0,1.0
46296,3.0,0.0
46297,3.0,2.0
46300,4.0,1.0
46301,5.0,1.0
46303,5.0,1.0
46305,3.0,1.0
46306,3.0,1.0
46308,5.0,1.0
46309,5.0,1.0
46310,5.0,1.0
46311,5.0,1.0
46334,5.0,4.0
46336,5.0,4.0
46338,5.0,
46342,5.0,4.0
46343,5.0,4.0
46347,5.0,1.0
46504,5.0,4.0
46511,5.0,4.0
46512,5.0,4.0
46513,5.0,1.0
46516,5.0,4.0
46519,5.0,4.0
46524,5.0,4.0
46527,5.0,4.0
46531,5.0,4.0
46533,5.0,4.0
46534,5.0,4.0
46537,5.0,4.0
46540,5.0,4.0
46542,5.0,4.0
46546,5.0,4.0
46547,5.0,4.0
46549,5.0,4.0
46700,1.0,
46702,1.0,
46832,3.0,0.0
46833,4.0,2.0
46843,5.0,0.0
46845,3.0,1.0
46846,3.0,1.0
46847,4.0,2.0
46849,4.0,1.0
46853,5.0,1.0
46855,3.0,0.0
46858,5.0,2.0
46859,5.0,2.0
46860,5.0,2.0
46862,3.0,2.0
46863,3.0,2.0
46887,5.0,1.0
46888,5.0,
46889,5.0,
46892,5.0,
46971,5.0,2.0
46973,5.0,2.0
46975,5.0,2.0
46981,3.0,2.0
46989,5.0,0.0
47078,5.0,2.0
47112,5.0,
47176,5.0,2.0
47197,3.0,
47198,4.0,
47199,3.0,
47200,3.0,
47201,3.0,
47204,3.0,
47205,3.0,
47263,3.0,0.0
47264,3.0,1.0
47266,3.0,2.0
47269,3.0,0.0
47271,3.0,2.0
47272,3.0,2.0
47273,3.0,1.0
47276,3.0,2.0
47278,3.0,0.0
47280,3.0,2.0
47282,3.0,2.0
47289,3.0,2.0
47290,3.0,2.0
47292,3.0,2.0
47294,3.0,2.0
47297,3.0,2.0
47298,3.0,2.0
47300,3.0,0.0
47399,3.0,
47488,3.0,4.0
47489,3.0,4.0
47490,3.0,4.0
47491,3.0,4.0
47492,3.0,4.0
47493,3.0,4.0
47494,3.0,4.0
47495,3.0,0.0
47496,3.0,4.0
47497,3.0,4.0
47498,3.0,4.0
47499,3.0,4.0
47578,3.0,
47579,3.0,
47645,3.0,
47646,3.0,4.0
47647,3.0,4.0
47648,3.0,4.0
47649,3.0,0.0
47717,4.0,4.0
47718,4.0,4.0
47719,4.0,4.0
47750,4.0,4.0
47751,4.0,4.0
47900,4.0,4.0
47901,5.0,4.0
47902,3.0,0.0
47903,3.0,4.0
47904,4.0,4.0
47905,5.0,4.0
47906,3.0,4.0
47907,4.0,4.0
47908,4.0,4.0
47910,3.0,0.0
47911,3.0,0.0
47912,3.0,2.0
47913,3.0,4.0
47914,3.0,0.0
47915,3.0,0.0
47916,3.0,4.0
47917,3.0,0.0
47918,4.0,4.0
47919,3.0,4.0
47920,3.0,4.0
47921,3.0,4.0
47922,3.0,0.0
47923,4.0,4.0
47924,4.0,4.0
48096,4.0,4.0
48247,4.0,
48248,4.0,
48249,4.0,
48983,4.0,0.0
48989,4.0,0.0
48993,4.0,0.0
49002,4.0,0.0
49005,4.0,4.0
49008,4.0,0.0
49010,4.0,0.0
49015,4.0,0.0
49019,4.0,0.0
49029,4.0,0.0
49036,4.0,0.0
49042,4.0,0.0
49047,4.0,0.0
49473,4.0,4.0
49510,4.0,4.0
49517,4.0,4.0
49546,4.0,4.0
49599,4.0,4.0
49724,4.0,
49805,3.0,4.0
49806,3.0,4.0
49807,4.0,4.0
49808,4.0,4.0
49809,4.0,4.0
49810,4.0,4.0
49811,3.0,4.0
49812,3.0,4.0
49813,4.0,4.0
49814,4.0,4.0
50008,4.0,0.0
50009,4.0,0.0
50010,4.0,0.0
50011,3.0,0.0
50012,3.0,0.0
50013,3.0,0.0
50014,3.0,0.0
50015,3.0,0.0
50016,4.0,0.0
50017,4.0,0.0
50018,4.0,0.0
50019,4.0,0.0
50020,4.0,0.0
50021,4.0,0.0
50131,3.0,
50161,4.0,4.0
50162,4.0,4.0
50163,3.0,0.0
50164,3.0,0.0
50165,3.0,0.0
50166,4.0,4.0
51594,4.0,4.0
51595,4.0,4.0
51596,3.0,4.0
51597,4.0,4.0
51598,3.0,4.0
51599,4.0,4.0
51600,3.0,4.0
51601,3.0,4.0
51602,3.0,4.0
51603,3.0,4.0
51604,4.0,4.0
51605,3.0,4.0
51699,4.0,4.0
51700,3.0,4.0
51701,3.0,4.0
51702,3.0,4.0
51703,4.0,0.0
51704,4.0,0.0
51705,3.0,4.0
51706,3.0,0.0
51707,3.0,4.0
51708,4.0,0.0
51709,4.0,0.0
51710,3.0,4.0
51711,4.0,
51720,3.0,2.0
51725,3.0,2.0
51729,3.0,2.0
51737,3.0,2.0
51738,3.0,2.0
51774,3.0,0.0
51775,3.0,0.0
51912,3.0,0.0
52062,3.0,2.0
52064,3.0,2.0
52068,3.0,2.0
52069,3.0,2.0
52087,3.0,2.0
52088,3.0,2.0
52089,3.0,2.0
52090,3.0,2.0
52091,3.0,2.0
52092,3.0,0.0
52093,3.0,0.0
52094,3.0,2.0
52095,3.0,2.0
52096,3.0,2.0
52119,3.0,
52123,3.0,
52124,3.0,
52125,3.0,
52126,3.0,
52128,3.0,2.0
52131,3.0,2.0
52132,3.0,2.0
52133,3.0,2.0
52274,3.0,
52396,3.0,2.0
52398,3.0,
52399,3.0,2.0
52400,3.0,2.0
52401,3.0,2.0
52404,3.0,2.0
52406,3.0,2.0
52408,3.0,2.0
52410,3.0,2.0
52415,3.0,4.0
52416,3.0,2.0
52420,3.0,1.0
52421,3.0,1.0
52422,3.0,0.0
52423,3.0,0.0
52436,3.0,1.0
52439,3.0,1.0
52440,3.0,1.0
52442,3.0,1.0
52443,3.0,1.0
52447,3.0,1.0
52448,3.0,1.0
52456,3.0,1.0
52462,3.0,1.0
52479,3.0,1.0
52480,3.0,1.0
52483,4.0,1.0
52485,3.0,1.0
52490,3.0,1.0
52494,3.0,1.0
52602,3.0,1.0
52605,3.0,1.0
52607,3.0,1.0
52609,4.0,1.0
52612,4.0,1.0
52615,3.0,1.0
52616,3.0,1.0
52617,4.0,1.0
52636,3.0,
52637,3.0,1.0
52642,3.0,1.0
52643,3.0,1.0
52644,3.0,1.0
52649,3.0,1.0
52650,3.0,
52654,3.0,1.0
52656,3.0,1.0
52657,3.0,1.0
52658,3.0,1.0
52663,3.0,1.0
52664,3.0,1.0
52669,3.0,1.0
52676,3.0,1.0
52679,3.0,4.0
52681,3.0,1.0
52684,3.0,1.0
52685,3.0,4.0
52686,3.0,1.0
52720,3.0,0.0
52722,3.0,0.0
52723,3.0,2.0
52725,3.0,0.0
52726,3.0,2.0
52727,3.0,0.0
52728,3.0,2.0
52729,3.0,0.0
52732,3.0,4.0
52738,3.0,0.0
52747,3.0,0.0
52755,3.0,0.0
52762,3.0,0.0
52765,4.0,0.0
52767,3.0,4.0
52768,3.0,2.0
52770,3.0,2.0
52779,3.0,0.0
52783,3.0,0.0
52792,3.0,0.0
52795,3.0,
52796,4.0,0.0
52798,3.0,
52799,3.0,0.0
52800,3.0,0.0
52801,3.0,
52803,4.0,0.0
52804,4.0,0.0
52805,3.0,4.0
52807,3.0,4.0
52809,3.0,1.0
52810,3.0,4.0
52812,3.0,0.0
52813,3.0,0.0
52814,3.0,0.0
52819,3.0,0.0
52822,3.0,2.0
52825,3.0,2.0
52830,3.0,0.0
52836,3.0,2.0
52844,3.0,2.0
52846,3.0,0.0
52848,3.0,0.0
52849,3.0,
52850,3.0,
52852,3.0,
52853,3.0,0.0
52870,3.0,0.0
52871,3.0,0.0
52877,3.0,1.0
52881,3.0,1.0
52885,3.0,0.0
52889,3.0,2.0
52892,3.0,0.0
52893,3.0,0.0
52896,3.0,0.0
52897,4.0,4.0
52902,3.0,4.0
52904,3.0,0.0
52911,3.0,0.0
52913,3.0,4.0
52915,3.0,0.0
52916,3.0,0.0
52918,3.0,0.0
52920,3.0,1.0
52921,3.0,0.0
53042,3.0,2.0
53043,3.0,
53044,3.0,2.0
53046,3.0,2.0
53047,3.0,2.0
53048,3.0,
53049,3.0,2.0
53053,3.0,1.0
53055,3.0,0.0
53056,3.0,0.0
53060,4.0,4.0
53061,4.0,4.0
53062,4.0,4.0
53063,4.0,4.0
53064,4.0,4.0
53065,4.0,4.0
53066,3.0,4.0
53097,3.0,
53098,3.0,
53100,3.0,
53173,4.0,4.0
53192,3.0,4.0
53206,4.0,0.0
53208,4.0,0.0
53226,3.0,4.0
53227,4.0,4.0
53229,4.0,4.0
53231,4.0,4.0
53232,3.0,4.0
53263,4.0,4.0
53264,3.0,4.0
53269,3.0,2.0
53271,3.0,0.0
53272,3.0,0.0
53273,3.0,0.0
53274,3.0,0.0
53278,3.0,0.0
53279,4.0,0.0
53281,3.0,4.0
53284,3.0,4.0
53285,3.0,2.0
53309,3.0,0.0
53313,4.0,0.0
53420,3.0,4.0
53443,3.0,1.0
53444,3.0,1.0
53445,3.0,1.0
53446,3.0,1.0
53471,3.0,0.0
53474,3.0,0.0
53475,3.0,2.0
53478,3.0,2.0
53479,3.0,0.0
53484,3.0,2.0
53486,3.0,2.0
53585,3.0,1.0
53605,5.0,
53606,4.0,0.0
53607,4.0,
53608,4.0,4.0
53609,4.0,4.0
53610,4.0,
53611,4.0,
53612,4.0,
53613,4.0,
53614,4.0,
53615,4.0,4.0
53616,4.0,
53617,4.0,
53618,4.0,4.0
53619,4.0,
53620,4.0,0.0
53621,4.0,
53622,4.0,
53623,4.0,
53624,4.0,0.0
53625,4.0,
53626,4.0,
53627,4.0,4.0
53628,4.0,
53629,4.0,
53630,4.0,
53631,4.0,4.0
53684,4.0,4.0
53686,4.0,4.0
53687,4.0,4.0
53689,4.0,4.0
53692,4.0,4.0
53703,4.0,4.0
53706,4.0,4.0
53708,4.0,
53715,4.0,4.0
53716,4.0,4.0
53717,4.0,4.0
53719,4.0,4.0
53735,4.0,4.0
53747,4.0,
53762,4.0,1.0
53821,3.0,4.0
53822,4.0,4.0
53823,3.0,4.0
53824,3.0,2.0
53825,3.0,2.0
53826,4.0,4.0
53834,4.0,0.0
53835,4.0,0.0
53839,4.0,0.0
53841,4.0,0.0
53842,4.0,0.0
53846,4.0,0.0
53847,4.0,0.0
53854,3.0,0.0
53868,4.0,
53870,3.0,0.0
53873,3.0,0.0
53876,3.0,4.0
53880,3.0,2.0
53882,3.0,
53886,3.0,
53887,3.0,2.0
53890,4.0,0.0
53899,4.0,
53902,4.0,
53939,3.0,4.0
53942,3.0,4.0
53943,3.0,4.0
53945,3.0,4.0
53946,3.0,4.0
53947,3.0,4.0
53948,3.0,0.0
53951,3.0,4.0
53952,3.0,4.0
53954,3.0,4.0
54001,3.0,4.0
54025,3.0,4.0
54028,3.0,1.0
54030,3.0,1.0
54031,3.0,1.0
54033,3.0,4.0
54035,3.0,4.0
54036,3.0,1.0
54039,3.0,1.0
54044,3.0,4.0
54046,3.0,1.0
54048,3.0,4.0
54049,3.0,1.0
54054,3.0,1.0
54055,3.0,4.0
54058,3.0,4.0
54060,3.0,4.0
54063,3.0,4.0
54064,3.0,4.0
54066,3.0,1.0
54068,3.0,4.0
54079,3.0,0.0
54084,3.0,4.0
54086,3.0,4.0
54089,3.0,0.0
54092,3.0,0.0
54095,3.0,4.0
54096,3.0,4.0
54097,3.0,0.0
54152,3.0,1.0
54154,3.0,4.0
54156,3.0,4.0
54159,3.0,4.0
54164,3.0,4.0
54166,3.0,4.0
54170,3.0,0.0
54171,3.0,0.0
54172,3.0,4.0
54173,3.0,4.0
54174,3.0,4.0
54175,3.0,4.0
54176,4.0,4.0
54177,3.0,4.0
54178,4.0,4.0
54179,3.0,4.0
54180,3.0,4.0
54181,3.0,4.0
54234,3.0,
54235,3.0,
54236,3.0,
54237,3.0,
54238,3.0,
54384,3.0,
54385,3.0,
54390,3.0,2.0
54391,3.0,2.0
54392,3.0,2.0
54393,3.0,0.0
54394,3.0,2.0
54395,3.0,2.0
54396,3.0,2.0
54397,3.0,2.0
54398,3.0,2.0
54399,3.0,2.0
54400,3.0,2.0
54401,3.0,2.0
54402,3.0,2.0
54403,3.0,2.0
54404,3.0,2.0
54405,3.0,2.0
54406,3.0,2.0
54407,3.0,2.0
54538,3.0,2.0
54541,3.0,2.0
54553,3.0,2.0
54555,3.0,1.0
54557,3.0,2.0
54562,3.0,2.0
54566,4.0,2.0
54567,4.0,4.0
54569,3.0,4.0
54570,3.0,4.0
54573,3.0,0.0
54575,3.0,1.0
54577,3.0,1.0
54580,3.0,4.0
54582,3.0,0.0
54585,3.0,0.0
54617,3.0,0.0
54618,3.0,0.0
54619,3.0,0.0
54620,3.0,0.0
54631,3.0,4.0
54633,3.0,4.0
54643,3.0,2.0
54650,3.0,4.0
54654,3.0,4.0
54656,3.0,0.0
54766,3.0,0.0
54770,3.0,4.0
54772,3.0,4.0
54789,3.0,0.0
54861,3.0,2.0
54863,3.0,
54867,3.0,
54871,3.0,0.0
54874,3.0,
54877,3.0,0.0
54878,3.0,0.0
54879,3.0,2.0
54883,3.0,2.0
54885,3.0,2.0
54886,3.0,2.0
54888,3.0,2.0
54889,3.0,2.0
54896,3.0,1.0
54902,3.0,1.0
54905,3.0,1.0
54907,4.0,1.0
54928,3.0,1.0
54936,4.0,1.0
54937,5.0,1.0
54939,5.0,1.0
54940,5.0,1.0
54941,3.0,1.0
54943,3.0,1.0
54949,3.0,1.0
54954,3.0,1.0
54959,3.0,1.0
54964,3.0,1.0
54970,3.0,1.0
54991,3.0,
55284,3.0,
55364,3.0,2.0
55365,3.0,
55483,3.0,1.0
55484,3.0,1.0
55494,5.0,2.0
55505,4.0,3.0
55506,4.0,2.0
55507,4.0,2.0
55508,4.0,2.0
55510,4.0,3.0
55514,3.0,4.0
55515,3.0,4.0
55602,5.0,2.0
55605,5.0,0.0
55606,3.0,2.0
55607,5.0,2.0
55608,5.0,0.0
55609,1.0,2.0
55610,5.0,0.0
55615,1.0,1.0
55616,5.0,1.0
55617,5.0,1.0
55618,5.0,1.0
55619,1.0,1.0
55620,1.0,1.0
55622,5.0,1.0
55623,5.0,1.0
55624,1.0,1.0
55625,1.0,1.0
55626,1.0,1.0
55657,5.0,4.0
55658,5.0,1.0
55659,5.0,2.0
55660,5.0,4.0
55661,5.0,4.0
55793,3.0,2.0
56150,3.0,2.0
56158,5.0,
56304,3.0,2.0
56306,3.0,2.0
56307,3.0,2.0
56308,3.0,2.0
56309,3.0,2.0
56312,3.0,2.0
56313,3.0,2.0
56314,3.0,2.0
56317,3.0,2.0
56318,3.0,2.0
56387,4.0,2.0
56409,4.0,2.0
56438,4.0,2.0
56439,4.0,2.0
56483,3.0,2.0
56588,4.0,
56627,3.0,2.0
56629,3.0,2.0
56630,3.0,2.0
56631,3.0,2.0
56696,4.0,2.0
57032,3.0,2.0
57033,3.0,3.0
57034,3.0,3.0
57035,3.0,2.0
57046,3.0,2.0
57047,3.0,2.0
57048,3.0,3.0
